date,metric_type,Provider Name,Download Speed,Upload Speed,Download Speed Mbps,Upload Speed Mbps,Minimum Latency,Test Count,Sample Count,User Count
11/4/2024,mean,SparkTel,86687,74650,86.69,74.65,6,130,51,74
11/4/2024,mean,Rahat Telecom,64551,51912,64.55,51.91,6,106,28,58
11/4/2024,mean,BeeOnline,86894,81240,86.89,81.24,4,113,27,59
11/4/2024,mean,iZONE,55711,49320,55.71,49.32,8,164,43,83
11/4/2024,mean,Connect CJSC,67793,70941,67.79,70.94,9,238,60,112
11/4/2024,mean,FlexNET,36188,37248,36.19,37.25,8,141,40,61
11/4/2024,mean,Selnet,36582,82158,36.58,82.16,6,395,113,209
11/4/2024,mean,Bulud Telecom,50703,49402,50.7,49.4,6,162,49,89
11/4/2024,mean,Metronet,74627,87933,74.63,87.93,8,287,76,144
11/4/2024,median,All Providers Combined,63493,65453,63.49,65.45,5,20126,5557,10185
11/4/2024,median,Citynet,82712,77082,82.71,77.08,5,3121,951,1661
11/4/2024,median,EngiNet,45827,46016,45.83,46.02,5,706,183,387
11/4/2024,median,Aztelekom,72701,67805,72.7,67.81,8,3434,931,1757
11/4/2024,median,Azeronline,91531,96433,91.53,96.43,10,1874,540,978
11/4/2024,median,Baktelekom,71064,74252,71.06,74.25,4,3566,1043,1872
11/4/2024,median,ULTEL,87000,90122,87,90.12,3,246,72,139
11/4/2024,median,Delta Telecom,38426,41201,38.43,41.2,4,736,222,362
11/4/2024,median,TransEuroCom,29782,35766,29.78,35.77,7,103,23,49
11/4/2024,median,alfanet,51581,52440,51.58,52.44,3,120,43,78
11/4/2024,median,Teleport,31623,36128,31.62,36.13,5,191,53,83
11/4/2024,median,Azeurotel,60342,60173,60.34,60.17,4,247,80,124
11/4/2024,median,Sazz,127526,207909,127.53,207.91,4,110,46,63
11/4/2024,median,GSP,31875,38509,31.88,38.51,5,299,72,151
11/4/2024,median,KATV 1,70768,77688,70.77,77.69,2,2241,572,1239
11/4/2024,median,Caspian Telecom,66949,76836,66.95,76.84,4,799,198,365
11/4/2024,median,AzFiberNet,34472,45077,34.47,45.08,3,180,52,95
11/4/2024,median,SparkTel,53095,53408,53.1,53.41,3,130,51,74
11/4/2024,median,Rahat Telecom,70600,45883,70.6,45.88,3,106,28,58
11/4/2024,median,BeeOnline,49596,46138,49.6,46.14,4,113,27,59
11/4/2024,median,iZONE,50861,40465,50.86,40.47,3,164,43,83
11/4/2024,median,Connect CJSC,44476,48454,44.48,48.45,3,238,60,112
11/4/2024,median,FlexNET,36243,32909,36.24,32.91,4,141,40,61
11/4/2024,median,Selnet,38961,49166,38.96,49.17,6,395,113,209
11/4/2024,median,Bulud Telecom,45298,46029,45.3,46.03,5,162,49,89
11/4/2024,median,Metronet,49814,46126,49.81,46.13,4,287,76,144
11/5/2024,mean,All Providers Combined,109438,110253,109.44,110.25,9,20598,5796,10748
11/5/2024,mean,Citynet,93994,98619,93.99,98.62,9,3369,1035,1775
11/5/2024,mean,EngiNet,61233,60985,61.23,60.99,11,604,190,375
11/5/2024,mean,Aztelekom,152461,142005,152.46,142.01,10,3415,876,1764
11/5/2024,mean,Azeronline,131181,146084,131.18,146.08,20,1772,519,941
11/5/2024,mean,Baktelekom,170620,164999,170.62,165,8,3973,1198,2188
11/5/2024,mean,ULTEL,71679,84847,71.68,84.85,9,298,93,166
11/5/2024,mean,Delta Telecom,51527,51729,51.53,51.73,8,734,226,406
11/5/2024,mean,TransEuroCom,41505,46719,41.51,46.72,12,126,31,44
11/5/2024,mean,alfanet,46660,48778,46.66,48.78,5,172,43,85
11/5/2024,mean,Teleport,31599,34312,31.6,34.31,12,279,61,102
11/5/2024,mean,Azeurotel,74166,74708,74.17,74.71,4,234,68,126
11/5/2024,mean,Sazz,117884,153658,117.88,153.66,17,103,31,51
11/5/2024,mean,GSP,62548,69976,62.55,69.98,12,316,102,172
11/5/2024,mean,KATV 1,62051,63502,62.05,63.5,6,2364,634,1319
11/5/2024,mean,Caspian Telecom,67336,70550,67.34,70.55,5,563,177,323
11/5/2024,mean,AzFiberNet,99149,96965,99.15,96.97,4,152,49,104
11/5/2024,mean,Rahat Telecom,61184,50308,61.18,50.31,3,155,40,82
11/5/2024,mean,iZONE,79774,73716,79.77,73.72,4,146,37,79
11/5/2024,mean,Connect CJSC,51641,54153,51.64,54.15,4,177,49,93
11/5/2024,mean,Selnet,41720,68196,41.72,68.2,7,397,118,237
11/5/2024,mean,Bulud Telecom,67352,60757,67.35,60.76,5,146,46,78
11/5/2024,mean,Metronet,63288,76135,63.29,76.14,6,372,95,174
11/5/2024,median,All Providers Combined,64062,66064,64.06,66.06,5,20598,5796,10748
11/5/2024,median,Citynet,82545,77589,82.55,77.59,4,3369,1035,1775
11/5/2024,median,EngiNet,52461,48490,52.46,48.49,5,604,190,375
11/5/2024,median,Aztelekom,83694,77569,83.69,77.57,8,3415,876,1764
11/5/2024,median,Azeronline,83637,94532,83.64,94.53,10,1772,519,941
11/5/2024,median,Baktelekom,76078,83005,76.08,83.01,4,3973,1198,2188
11/5/2024,median,ULTEL,57531,56388,57.53,56.39,3,298,93,166
11/5/2024,median,Delta Telecom,38988,39284,38.99,39.28,4,734,226,406
11/5/2024,median,TransEuroCom,39049,43201,39.05,43.2,6,126,31,44
11/5/2024,median,alfanet,44741,45670,44.74,45.67,3,172,43,85
11/5/2024,median,Teleport,27923,33315,27.92,33.32,7,279,61,102
11/5/2024,median,Azeurotel,64805,61433,64.81,61.43,4,234,68,126
11/5/2024,median,Sazz,100246,150840,100.25,150.84,4,103,31,51
11/5/2024,median,GSP,41984,47633,41.98,47.63,4,316,102,172
11/5/2024,median,KATV 1,65649,69932,65.65,69.93,3,2364,634,1319
11/5/2024,median,Caspian Telecom,78023,85708,78.02,85.71,3,563,177,323
11/5/2024,median,AzFiberNet,59061,53163,59.06,53.16,3,152,49,104
11/5/2024,median,Rahat Telecom,64536,50765,64.54,50.77,3,155,40,82
11/5/2024,median,iZONE,50561,41414,50.56,41.41,3,146,37,79
11/5/2024,median,Connect CJSC,47182,46125,47.18,46.13,3,177,49,93
11/5/2024,median,Selnet,40860,49564,40.86,49.56,5,397,118,237
11/5/2024,median,Bulud Telecom,41342,46321,41.34,46.32,5,146,46,78
11/5/2024,median,Metronet,50674,50243,50.67,50.24,4,372,95,174
11/6/2024,mean,All Providers Combined,112776,109966,112.78,109.97,10,20806,5667,10399
11/6/2024,mean,Citynet,93509,95290,93.51,95.29,8,3346,997,1675
11/6/2024,mean,EngiNet,57887,58846,57.89,58.85,11,714,198,380
11/6/2024,mean,Aztelekom,143485,129013,143.49,129.01,13,3554,912,1805
11/6/2024,mean,Azeronline,148535,153903,148.54,153.9,24,1974,496,930
11/6/2024,mean,Baktelekom,167698,157845,167.7,157.85,7,3761,1103,2087
11/6/2024,mean,ULTEL,73008,71445,73.01,71.45,13,240,68,128
11/6/2024,mean,Delta Telecom,67164,70809,67.16,70.81,7,882,273,430
11/6/2024,mean,alfanet,54139,58446,54.14,58.45,4,147,48,86
11/6/2024,mean,Teleport,37927,40379,37.93,40.38,8,102,34,57
11/6/2024,mean,Azeurotel,73291,82154,73.29,82.15,6,309,91,144
11/6/2024,mean,Sazz,346724,271153,346.72,271.15,9,319,50,71
11/6/2024,mean,GSP,66540,69813,66.54,69.81,6,247,76,141
11/6/2024,mean,KATV 1,66630,67892,66.63,67.89,6,2264,587,1219
11/6/2024,mean,Caspian Telecom,62598,66276,62.6,66.28,4,579,182,325
11/6/2024,mean,AzFiberNet,112387,94366,112.39,94.37,11,239,62,101
11/6/2024,mean,SparkTel,105779,92568,105.78,92.57,3,129,41,68
11/6/2024,mean,Rahat Telecom,61840,58935,61.84,58.94,6,113,32,65
11/6/2024,mean,BeeOnline,67747,54619,67.75,54.62,5,143,33,75
11/6/2024,mean,iZONE,136833,126429,136.83,126.43,5,138,37,78
11/6/2024,mean,Connect CJSC,67219,60646,67.22,60.65,7,195,64,121
11/6/2024,mean,Selnet,43488,96095,43.49,96.1,6,394,113,207
11/6/2024,mean,Bulud Telecom,38636,42775,38.64,42.78,8,114,27,72
11/6/2024,mean,Metronet,71150,78712,71.15,78.71,9,327,80,149
11/6/2024,median,All Providers Combined,68015,68245,68.02,68.25,5,20806,5667,10399
11/6/2024,median,Citynet,83804,82961,83.8,82.96,4,3346,997,1675
11/6/2024,median,EngiNet,47428,46329,47.43,46.33,5,714,198,380
11/6/2024,median,Aztelekom,75599,68307,75.6,68.31,8,3554,912,1805
11/6/2024,median,Azeronline,91597,95797,91.6,95.8,11,1974,496,930
11/6/2024,median,Baktelekom,85311,86590,85.31,86.59,4,3761,1103,2087
11/6/2024,median,ULTEL,56444,49654,56.44,49.65,3,240,68,128
11/6/2024,median,Delta Telecom,38834,40454,38.83,40.45,4,882,273,430
11/6/2024,median,alfanet,51154,53235,51.15,53.24,3,147,48,86
11/6/2024,median,Teleport,35436,35907,35.44,35.91,4,102,34,57
11/6/2024,median,Azeurotel,69609,66970,69.61,66.97,4,309,91,144
11/6/2024,median,Sazz,103636,159411,103.64,159.41,4,319,50,71
11/6/2024,median,GSP,48435,49991,48.44,49.99,4,247,76,141
11/6/2024,median,KATV 1,76255,84089,76.26,84.09,3,2264,587,1219
11/6/2024,median,Caspian Telecom,72134,76993,72.13,76.99,3,579,182,325
11/6/2024,median,AzFiberNet,53658,39887,53.66,39.89,4,239,62,101
11/6/2024,median,SparkTel,67709,65553,67.71,65.55,2,129,41,68
11/6/2024,median,Rahat Telecom,65353,69222,65.35,69.22,3,113,32,65
11/6/2024,median,BeeOnline,43718,39509,43.72,39.51,4,143,33,75
11/6/2024,median,iZONE,79137,55583,79.14,55.58,3,138,37,78
11/6/2024,median,Connect CJSC,42747,38749,42.75,38.75,4,195,64,121
11/6/2024,median,Selnet,41129,66139,41.13,66.14,4,394,113,207
11/6/2024,median,Bulud Telecom,32536,36095,32.54,36.1,5,114,27,72
11/6/2024,median,Metronet,44878,49158,44.88,49.16,4,327,80,149
11/7/2024,mean,All Providers Combined,110900,110450,110.9,110.45,9,21375,5772,10846
11/7/2024,mean,Citynet,94354,100077,94.35,100.08,9,3145,955,1733
11/7/2024,mean,EngiNet,59914,59180,59.91,59.18,12,723,211,432
11/7/2024,mean,Aztelekom,141583,134440,141.58,134.44,11,3948,1017,2045
11/7/2024,mean,Azeronline,154846,155862,154.85,155.86,19,1908,521,994
11/7/2024,mean,Baktelekom,171491,162208,171.49,162.21,8,3897,1067,2091
11/7/2024,mean,ULTEL,86581,84706,86.58,84.71,8,332,80,146
11/7/2024,mean,Delta Telecom,69205,79151,69.21,79.15,13,1016,245,422
11/7/2024,mean,Smart Online,33166,31851,33.17,31.85,6,115,26,46
11/7/2024,mean,alfanet,51592,52989,51.59,52.99,3,182,49,83
11/7/2024,mean,Teleport,33053,40095,33.05,40.1,16,165,43,83
11/7/2024,mean,Azeurotel,81096,87046,81.1,87.05,6,186,56,103
11/7/2024,mean,Sazz,156897,188350,156.9,188.35,15,165,39,58
11/7/2024,mean,GSP,48008,44414,48.01,44.41,8,255,76,146
11/7/2024,mean,KATV 1,64214,66204,64.21,66.2,4,2364,656,1275
11/7/2024,mean,Caspian Telecom,62674,66194,62.67,66.19,4,558,188,332
11/7/2024,mean,AzFiberNet,93677,90414,93.68,90.41,8,272,74,126
11/7/2024,mean,Netpoint,118624,135077,118.62,135.08,5,101,27,45
11/7/2024,mean,Rahat Telecom,69215,69161,69.22,69.16,3,132,30,64
11/7/2024,mean,BeeOnline,78441,59706,78.44,59.71,4,103,28,58
11/7/2024,mean,iZONE,94293,80692,94.29,80.69,4,153,52,92
11/7/2024,mean,Connect CJSC,43751,40172,43.75,40.17,7,196,60,107
11/7/2024,mean,FlexNET,29686,42669,29.69,42.67,12,187,27,68
11/7/2024,mean,Selnet,50198,76595,50.2,76.6,7,381,99,203
11/7/2024,mean,Bulud Telecom,62763,65527,62.76,65.53,10,167,52,88
11/7/2024,mean,Metronet,66749,71693,66.75,71.69,5,261,82,145
11/7/2024,median,All Providers Combined,66557,70470,66.56,70.47,5,21375,5772,10846
11/7/2024,median,Citynet,82241,78294,82.24,78.29,4,3145,955,1733
11/7/2024,median,EngiNet,50473,45598,50.47,45.6,5,723,211,432
11/7/2024,median,Aztelekom,68733,77364,68.73,77.36,8,3948,1017,2045
11/7/2024,median,Azeronline,94064,99331,94.06,99.33,11,1908,521,994
11/7/2024,median,Baktelekom,84864,86736,84.86,86.74,4,3897,1067,2091
11/7/2024,median,ULTEL,80611,74419,80.61,74.42,3,332,80,146
11/7/2024,median,Delta Telecom,38968,39153,38.97,39.15,4,1016,245,422
11/7/2024,median,Smart Online,27850,27471,27.85,27.47,5,115,26,46
11/7/2024,median,alfanet,51533,52498,51.53,52.5,3,182,49,83
11/7/2024,median,Teleport,30049,36902,30.05,36.9,6,165,43,83
11/7/2024,median,Azeurotel,64517,88196,64.52,88.2,4,186,56,103
11/7/2024,median,Sazz,110904,138761,110.9,138.76,5,165,39,58
11/7/2024,median,GSP,33094,32084,33.09,32.08,4,255,76,146
11/7/2024,median,KATV 1,70655,79055,70.66,79.06,3,2364,656,1275
11/7/2024,median,Caspian Telecom,69241,84550,69.24,84.55,3,558,188,332
11/7/2024,median,AzFiberNet,36215,40578,36.22,40.58,3,272,74,126
11/7/2024,median,Netpoint,69369,84927,69.37,84.93,2,101,27,45
11/7/2024,median,Rahat Telecom,73920,83329,73.92,83.33,3,132,30,64
11/7/2024,median,BeeOnline,55936,48987,55.94,48.99,4,103,28,58
11/7/2024,median,iZONE,57340,43414,57.34,43.41,3,153,52,92
11/7/2024,median,Connect CJSC,37105,30840,37.11,30.84,3,196,60,107
11/7/2024,median,FlexNET,20518,38244,20.52,38.24,13,187,27,68
11/7/2024,median,Selnet,36407,46644,36.41,46.64,6,381,99,203
11/7/2024,median,Bulud Telecom,41093,43434,41.09,43.43,5,167,52,88
11/7/2024,median,Metronet,50636,51827,50.64,51.83,4,261,82,145
11/8/2024,mean,All Providers Combined,114466,113777,114.47,113.78,10,21581,5872,11334
11/8/2024,mean,Citynet,93232,100255,93.23,100.26,9,3719,1090,1937
11/8/2024,mean,EngiNet,61960,62910,61.96,62.91,10,756,197,446
11/8/2024,mean,Aztelekom,155486,143334,155.49,143.33,12,4434,1131,2405
11/8/2024,mean,Azeronline,142017,152299,142.02,152.3,22,2205,609,1160
11/8/2024,mean,Baktelekom,176890,166437,176.89,166.44,8,3645,1048,1982
11/8/2024,mean,ULTEL,79759,79269,79.76,79.27,6,277,83,134
11/8/2024,mean,Delta Telecom,64096,65392,64.1,65.39,8,511,155,296
11/8/2024,mean,Smart Online,34669,24858,34.67,24.86,10,102,18,55
11/8/2024,mean,alfanet,45786,45396,45.79,45.4,5,136,47,89
11/8/2024,mean,Teleport,36216,43425,36.22,43.43,11,129,41,83
11/8/2024,mean,Azeurotel,64252,67400,64.25,67.4,6,187,59,105
11/8/2024,mean,Sazz,152397,195595,152.4,195.6,16,106,24,45
11/8/2024,mean,GSP,48375,61459,48.38,61.46,10,253,62,143
11/8/2024,mean,KATV 1,64320,64553,64.32,64.55,6,2423,657,1375
11/8/2024,mean,Caspian Telecom,62071,65218,62.07,65.22,7,583,161,328
11/8/2024,mean,AzFiberNet,138961,133469,138.96,133.47,9,124,39,76
11/8/2024,mean,SparkTel,41827,47294,41.83,47.29,7,117,27,60
11/8/2024,mean,Rahat Telecom,63803,59521,63.8,59.52,4,154,36,71
11/8/2024,mean,BeeOnline,100872,67112,100.87,67.11,4,119,26,65
11/8/2024,mean,iZONE,84081,74752,84.08,74.75,4,109,39,68
11/8/2024,mean,Connect CJSC,47699,52200,47.7,52.2,10,175,54,106
11/8/2024,mean,Selnet,38852,72356,38.85,72.36,7,420,115,229
11/8/2024,mean,ArazNET,11334,14235,11.33,14.24,14,115,28,54
11/8/2024,mean,Bulud Telecom,65332,64785,65.33,64.79,10,120,47,80
11/8/2024,mean,Metronet,58599,62206,58.6,62.21,14,292,80,150
11/8/2024,median,All Providers Combined,68923,70535,68.92,70.54,5,21581,5872,11334
11/8/2024,median,Citynet,83327,78510,83.33,78.51,5,3719,1090,1937
11/8/2024,median,EngiNet,49436,47266,49.44,47.27,5,756,197,446
11/8/2024,median,Aztelekom,88614,88865,88.61,88.87,8,4434,1131,2405
11/8/2024,median,Azeronline,85226,96391,85.23,96.39,10,2205,609,1160
11/8/2024,median,Baktelekom,84719,88945,84.72,88.95,5,3645,1048,1982
11/8/2024,median,ULTEL,74111,70902,74.11,70.9,3,277,83,134
11/8/2024,median,Delta Telecom,37767,38759,37.77,38.76,4,511,155,296
11/8/2024,median,Smart Online,27215,17316,27.22,17.32,5,102,18,55
11/8/2024,median,alfanet,38898,41830,38.9,41.83,3,136,47,89
11/8/2024,median,Teleport,29879,37249,29.88,37.25,8,129,41,83
11/8/2024,median,Azeurotel,51116,50510,51.12,50.51,4,187,59,105
11/8/2024,median,Sazz,77653,126829,77.65,126.83,4,106,24,45
11/8/2024,median,GSP,43706,45730,43.71,45.73,5,253,62,143
11/8/2024,median,KATV 1,66690,73696,66.69,73.7,3,2423,657,1375
11/8/2024,median,Caspian Telecom,69325,80032,69.33,80.03,3,583,161,328
11/8/2024,median,AzFiberNet,69642,72688,69.64,72.69,4,124,39,76
11/8/2024,median,SparkTel,44128,48322,44.13,48.32,4,117,27,60
11/8/2024,median,Rahat Telecom,75593,61748,75.59,61.75,3,154,36,71
11/8/2024,median,BeeOnline,85328,50878,85.33,50.88,4,119,26,65
11/8/2024,median,iZONE,72171,49563,72.17,49.56,3,109,39,68
11/8/2024,median,Connect CJSC,37360,50478,37.36,50.48,3,175,54,106
11/8/2024,median,Selnet,36736,46204,36.74,46.2,7,420,115,229
11/8/2024,median,ArazNET,12386,15259,12.39,15.26,4,115,28,54
11/8/2024,median,Bulud Telecom,45228,36316,45.23,36.32,5,120,47,80
11/8/2024,median,Metronet,43159,44788,43.16,44.79,5,292,80,150
11/9/2024,mean,All Providers Combined,112903,111593,112.9,111.59,11,23328,6307,12131
11/9/2024,mean,Citynet,91714,89736,91.71,89.74,11,3911,1067,1934
11/9/2024,mean,EngiNet,61852,60922,61.85,60.92,13,727,230,447
11/9/2024,mean,Aztelekom,154385,143329,154.39,143.33,12,4448,1208,2519
11/9/2024,mean,Azeronline,146508,160326,146.51,160.33,24,2480,645,1285
11/9/2024,mean,Baktelekom,173230,162573,173.23,162.57,7,3846,1171,2164
11/9/2024,mean,ULTEL,88960,90099,88.96,90.1,9,262,81,145
11/9/2024,mean,Delta Telecom,46138,49339,46.14,49.34,9,818,171,332
11/9/2024,mean,Smart Online,35868,26556,35.87,26.56,6,138,26,73
11/9/2024,mean,alfanet,44398,43625,44.4,43.63,11,152,42,84
11/9/2024,mean,Teleport,38577,45721,38.58,45.72,32,137,35,72
11/9/2024,mean,Azeurotel,66402,70256,66.4,70.26,7,164,52,96
11/9/2024,mean,Sazz,105800,145096,105.8,145.1,11,109,46,73
11/9/2024,mean,GSP,43359,44347,43.36,44.35,11,282,67,137
11/9/2024,mean,KATV 1,65218,65970,65.22,65.97,8,2831,752,1529
11/9/2024,mean,Caspian Telecom,65085,68688,65.09,68.69,6,628,171,335
11/9/2024,mean,AzFiberNet,86794,89752,86.79,89.75,5,172,44,94
11/9/2024,mean,BeeOnline,65133,51701,65.13,51.7,6,172,48,89
11/9/2024,mean,iZONE,53415,47568,53.42,47.57,6,152,42,81
11/9/2024,mean,Connect CJSC,45816,46311,45.82,46.31,9,217,74,147
11/9/2024,mean,Selnet,37239,86873,37.24,86.87,8,537,131,271
11/9/2024,mean,ArazNET,16872,17744,16.87,17.74,4,102,24,64
11/9/2024,mean,Bulud Telecom,61451,69897,61.45,69.9,8,169,53,100
11/9/2024,mean,Metronet,67045,79431,67.05,79.43,7,352,104,181
11/9/2024,median,All Providers Combined,65117,67435,65.12,67.44,5,23328,6307,12131
11/9/2024,median,Citynet,79304,72456,79.3,72.46,5,3911,1067,1934
11/9/2024,median,EngiNet,48273,46229,48.27,46.23,5,727,230,447
11/9/2024,median,Aztelekom,82818,84267,82.82,84.27,8,4448,1208,2519
11/9/2024,median,Azeronline,82363,94645,82.36,94.65,11,2480,645,1285
11/9/2024,median,Baktelekom,71352,77173,71.35,77.17,5,3846,1171,2164
11/9/2024,median,ULTEL,65117,59983,65.12,59.98,3,262,81,145
11/9/2024,median,Delta Telecom,37348,37120,37.35,37.12,4,818,171,332
11/9/2024,median,Smart Online,33054,29873,33.05,29.87,3,138,26,73
11/9/2024,median,alfanet,44506,39857,44.51,39.86,4,152,42,84
11/9/2024,median,Teleport,25705,27767,25.71,27.77,15,137,35,72
11/9/2024,median,Azeurotel,66318,62674,66.32,62.67,4,164,52,96
11/9/2024,median,Sazz,84542,138130,84.54,138.13,5,109,46,73
11/9/2024,median,GSP,39455,39462,39.46,39.46,6,282,67,137
11/9/2024,median,KATV 1,72282,79433,72.28,79.43,3,2831,752,1529
11/9/2024,median,Caspian Telecom,74679,82590,74.68,82.59,3,628,171,335
11/9/2024,median,AzFiberNet,46244,45578,46.24,45.58,4,172,44,94
11/9/2024,median,BeeOnline,48770,47704,48.77,47.7,4,172,48,89
11/9/2024,median,iZONE,40765,40142,40.77,40.14,4,152,42,81
11/9/2024,median,Connect CJSC,39777,32214,39.78,32.21,4,217,74,147
11/9/2024,median,Selnet,40498,49978,40.5,49.98,7,537,131,271
11/9/2024,median,ArazNET,14455,15322,14.46,15.32,3,102,24,64
11/9/2024,median,Bulud Telecom,48153,41550,48.15,41.55,5,169,53,100
11/9/2024,median,Metronet,46022,49418,46.02,49.42,4,352,104,181
11/10/2024,mean,All Providers Combined,113133,108791,113.13,108.79,11,21836,5767,11289
11/10/2024,mean,Citynet,95652,95018,95.65,95.02,10,3513,993,1875
11/10/2024,mean,EngiNet,52571,51876,52.57,51.88,13,724,198,449
11/10/2024,mean,Aztelekom,155987,141407,155.99,141.41,11,4257,1136,2273
11/10/2024,mean,Azeronline,143865,150299,143.87,150.3,24,2255,567,1150
11/10/2024,mean,Baktelekom,168470,153130,168.47,153.13,8,3973,1078,2059
11/10/2024,mean,ULTEL,79176,78027,79.18,78.03,7,225,76,136
11/10/2024,mean,Delta Telecom,57329,56619,57.33,56.62,12,725,156,321
11/10/2024,mean,alfanet,46532,48077,46.53,48.08,6,174,45,90
11/10/2024,mean,Teleport,30054,33491,30.05,33.49,26,144,37,81
11/10/2024,mean,Azeurotel,69922,68628,69.92,68.63,5,158,51,71
11/10/2024,mean,Sazz,107684,121360,107.68,121.36,50,162,54,85
11/10/2024,mean,GSP,47542,43757,47.54,43.76,13,258,59,130
11/10/2024,mean,KATV 1,65264,65759,65.26,65.76,4,2473,691,1453
11/10/2024,mean,Caspian Telecom,60288,62294,60.29,62.29,5,589,173,316
11/10/2024,mean,AzFiberNet,52790,79252,52.79,79.25,7,146,37,81
11/10/2024,mean,Rahat Telecom,64702,59028,64.7,59.03,9,119,29,63
11/10/2024,mean,BeeOnline,77948,60891,77.95,60.89,6,228,57,104
11/10/2024,mean,iZONE,74805,61658,74.81,61.66,5,124,33,78
11/10/2024,mean,Connect CJSC,61244,62107,61.24,62.11,5,261,62,127
11/10/2024,mean,Selnet,34893,72056,34.89,72.06,11,416,105,228
11/10/2024,mean,ArazNET,11531,13607,11.53,13.61,9,112,20,63
11/10/2024,mean,Bulud Telecom,60184,66635,60.18,66.64,7,175,50,91
11/10/2024,mean,Metronet,44010,50139,44.01,50.14,10,220,53,129
11/10/2024,median,All Providers Combined,66756,68258,66.76,68.26,5,21836,5767,11289
11/10/2024,median,Citynet,84190,79983,84.19,79.98,5,3513,993,1875
11/10/2024,median,EngiNet,44218,42696,44.22,42.7,5,724,198,449
11/10/2024,median,Aztelekom,84672,81604,84.67,81.6,8,4257,1136,2273
11/10/2024,median,Azeronline,86974,93665,86.97,93.67,11,2255,567,1150
11/10/2024,median,Baktelekom,74092,80898,74.09,80.9,5,3973,1078,2059
11/10/2024,median,ULTEL,78851,83234,78.85,83.23,3,225,76,136
11/10/2024,median,Delta Telecom,38953,39449,38.95,39.45,4,725,156,321
11/10/2024,median,alfanet,50982,45133,50.98,45.13,3,174,45,90
11/10/2024,median,Teleport,25655,31283,25.66,31.28,16,144,37,81
11/10/2024,median,Azeurotel,67407,67178,67.41,67.18,4,158,51,71
11/10/2024,median,Sazz,97731,91773,97.73,91.77,47,162,54,85
11/10/2024,median,GSP,41341,38552,41.34,38.55,5,258,59,130
11/10/2024,median,KATV 1,69518,76985,69.52,76.99,3,2473,691,1453
11/10/2024,median,Caspian Telecom,65227,68399,65.23,68.4,3,589,173,316
11/10/2024,median,AzFiberNet,39700,44853,39.7,44.85,5,146,37,81
11/10/2024,median,Rahat Telecom,83539,58424,83.54,58.42,3,119,29,63
11/10/2024,median,BeeOnline,47664,50191,47.66,50.19,4,228,57,104
11/10/2024,median,iZONE,37889,40475,37.89,40.48,3,124,33,78
11/10/2024,median,Connect CJSC,38265,40173,38.27,40.17,3,261,62,127
11/10/2024,median,Selnet,37865,44189,37.87,44.19,7,416,105,228
11/10/2024,median,ArazNET,10836,11850,10.84,11.85,4,112,20,63
11/10/2024,median,Bulud Telecom,41939,48444,41.94,48.44,4,175,50,91
